status,evse_id,coordinates_latitude,coordinates_longitude
AVAILABLE,IT*ENX*E18XM32T77B3W000041*2,41.872807,12.584852
CHARGING,IT*ENX*E18XM32T77B3W000041*3,41.872807,12.584852
AVAILABLE,IT*ENX*E18XM32T77B3W000042*1,40.434009,15.549071
AVAILABLE,IT*ENX*E18XM32T77B3W000042*2,40.434009,15.549071
AVAILABLE,IT*ENX*E18XM32T77B3W000042*3,40.434009,15.549071
AVAILABLE,IT*ENX*E18XM32T77B3W000043*1,41.872778,12.584864
AVAILABLE,IT*ENX*E18XM32T77B3W000043*2,41.872778,12.584864
AVAILABLE,IT*ENX*E18XM32T77B3W000043*3,41.872778,12.584864
CHARGING,IT*ENX*E18XM32T77B3W000044*1,45.507799,12.227942
OUTOFORDER,IT*ENX*E18XM32T77B3W000044*2,45.507799,12.227942
CHARGING,IT*ENX*E18XM32T77B3W000044*3,45.507799,12.227942
OUTOFORDER,IT*ENX*E18XM32T77B3W000046*1,44.420862,12.151607
OUTOFORDER,IT*ENX*E18XM32T77B3W000046*2,44.420862,12.151607
OUTOFORDER,IT*ENX*E18XM32T77B3W000046*3,44.420862,12.151607
AVAILABLE,IT*ENX*E18XM32T77B3W000047*1,45.088238,10.859101
AVAILABLE,IT*ENX*E18XM32T77B3W000047*2,45.088238,10.859101
AVAILABLE,IT*ENX*E18XM32T77B3W000047*3,45.088238,10.859101
AVAILABLE,IT*ENX*E18XM32T77B3W000049*1,45.397756,11.927259
AVAILABLE,IT*ENX*E18XM32T77B3W000049*2,45.397756,11.927259
CHARGING,IT*ENX*E18XM32T77B3W000049*3,45.397756,11.927259
AVAILABLE,IT*ENX*E18XM32T77B3W000050*1,45.536635,10.20388
AVAILABLE,IT*ENX*E18XM32T77B3W000050*2,45.536635,10.20388
AVAILABLE,IT*ENX*E18XM32T77B3W000050*3,45.536635,10.20388
AVAILABLE,IT*ENX*E18XM32T77B3W000051*1,45.427921,9.088703
AVAILABLE,IT*ENX*E18XM32T77B3W000051*2,45.427921,9.088703
AVAILABLE,IT*ENX*E18XM32T77B3W000051*3,45.427921,9.088703
AVAILABLE,IT*ENX*E18XM32T77B3W000052*1,44.64692,10.886334
AVAILABLE,IT*ENX*E18XM32T77B3W000052*2,44.64692,10.886334
AVAILABLE,IT*ENX*E18XM32T77B3W000052*3,44.64692,10.886334
AVAILABLE,IT*ENX*E18XM32T77B3W000053*1,45.409583,11.900975
AVAILABLE,IT*ENX*E18XM32T77B3W000053*2,45.409583,11.900975
AVAILABLE,IT*ENX*E18XM32T77B3W000053*3,45.409583,11.900975
AVAILABLE,IT*ENX*E18XM32T77B3W000054*1,45.453957,11.857267
AVAILABLE,IT*ENX*E18XM32T77B3W000054*2,45.453957,11.857267
AVAILABLE,IT*ENX*E18XM32T77B3W000054*3,45.453957,11.857267
CHARGING,IT*ENX*E18XM32T77B3W000055*1,43.977974,12.688381
OUTOFORDER,IT*ENX*E18XM32T77B3W000055*2,43.977974,12.688381
AVAILABLE,IT*ENX*E18XM32T77B3W000055*3,43.977974,12.688381
AVAILABLE,IT*ENX*E18XM32T77B3W000056*1,45.052065,11.781653
AVAILABLE,IT*ENX*E18XM32T77B3W000056*2,45.052065,11.781653
CHARGING,IT*ENX*E18XM32T77B3W000056*3,45.052065,11.781653
AVAILABLE,IT*ENX*E18XM32T77B3W000057*1,45.45922,8.627271
AVAILABLE,IT*ENX*E18XM32T77B3W000057*2,45.45922,8.627271
AVAILABLE,IT*ENX*E18XM32T77B3W000057*3,45.45922,8.627271
AVAILABLE,IT*ENX*E18XM32T77B3W000058*1,44.514289,11.411303
AVAILABLE,IT*ENX*E18XM32T77B3W000058*2,44.514289,11.411303
AVAILABLE,IT*ENX*E18XM32T77B3W000058*3,44.514289,11.411303
AVAILABLE,IT*ENX*E18XM32T77B3W000059*1,43.964734,8.136946
AVAILABLE,IT*ENX*E18XM32T77B3W000059*2,43.964734,8.136946
CHARGING,IT*ENX*E18XM32T77B3W000059*3,43.964734,8.136946
AVAILABLE,IT*ENX*E18XM32T77B3W000060*1,43.241828,13.763003
AVAILABLE,IT*ENX*E18XM32T77B3W000060*2,43.241828,13.763003
CHARGING,IT*ENX*E18XM32T77B3W000060*3,43.241828,13.763003
AVAILABLE,IT*ENX*E18XM32T77B3W000062*1,46.728585,11.651952
AVAILABLE,IT*ENX*E18XM32T77B3W000062*2,46.728585,11.651952
AVAILABLE,IT*ENX*E18XM32T77B3W000062*3,46.728585,11.651952
AVAILABLE,IT*ENX*E18XM32T77B3W000064*1,44.424327,12.165461
AVAILABLE,IT*ENX*E18XM32T77B3W000064*2,44.424327,12.165461
AVAILABLE,IT*ENX*E18XM32T77B3W000064*3,44.424327,12.165461
AVAILABLE,IT*ENX*E18XM32T77B3W000066*1,40.764975,14.793837
AVAILABLE,IT*ENX*E18XM32T77B3W000066*2,40.764975,14.793837
AVAILABLE,IT*ENX*E18XM32T77B3W000066*3,40.764975,14.793837
AVAILABLE,IT*ENX*E18XM32T77B3W000067*1,44.065952,12.466471
AVAILABLE,IT*ENX*E18XM32T77B3W000067*2,44.065952,12.466471
AVAILABLE,IT*ENX*E18XM32T77B3W000067*3,44.065952,12.466471
AVAILABLE,IT*ENX*E18XM32T77B3W000068*1,44.508465,11.331417
AVAILABLE,IT*ENX*E18XM32T77B3W000068*2,44.508465,11.331417
AVAILABLE,IT*ENX*E18XM32T77B3W000068*3,44.508465,11.331417
AVAILABLE,IT*ENX*E18XM32T77B3W000069*1,43.888645,12.908584
AVAILABLE,IT*ENX*E18XM32T77B3W000069*2,43.888645,12.908584
CHARGING,IT*ENX*E18XM32T77B3W000069*3,43.888645,12.908584
OUTOFORDER,IT*ENX*E18XM32T77B3W000070*1,40.13167,15.761234
CHARGING,IT*ENX*E18XM32T77B3W000070*2,40.13167,15.761234
AVAILABLE,IT*ENX*E18XM32T77B3W000070*3,40.13167,15.761234
AVAILABLE,IT*ENX*E18XM32T77B3W000071*1,40.021245,15.896025
AVAILABLE,IT*ENX*E18XM32T77B3W000071*2,40.021245,15.896025
AVAILABLE,IT*ENX*E18XM32T77B3W000071*3,40.021245,15.896025
AVAILABLE,IT*ENX*E18XM32T77B3W000072*1,44.517471,11.407907
AVAILABLE,IT*ENX*E18XM32T77B3W000072*2,44.517471,11.407907
AVAILABLE,IT*ENX*E18XM32T77B3W000072*3,44.517471,11.407907
AVAILABLE,IT*ENX*E18XM32T77B3W000073*1,40.751972,14.787443
AVAILABLE,IT*ENX*E18XM32T77B3W000073*2,40.751972,14.787443
AVAILABLE,IT*ENX*E18XM32T77B3W000073*3,40.751972,14.787443
AVAILABLE,IT*ENX*E18XM32T77B3W000074*1,45.095744,7.57457
AVAILABLE,IT*ENX*E18XM32T77B3W000074*2,45.095744,7.57457
AVAILABLE,IT*ENX*E18XM32T77B3W000074*3,45.095744,7.57457
CHARGING,IT*ENX*E18XM32T77B3W000075*1,46.368556,13.070833
OUTOFORDER,IT*ENX*E18XM32T77B3W000075*2,46.368556,13.070833
AVAILABLE,IT*ENX*E18XM32T77B3W000075*3,46.368556,13.070833
AVAILABLE,IT*ENX*E18XM32T77B3W000076*1,40.021245,15.896025
AVAILABLE,IT*ENX*E18XM32T77B3W000076*2,40.021245,15.896025
AVAILABLE,IT*ENX*E18XM32T77B3W000076*3,40.021245,15.896025
AVAILABLE,IT*ENX*E18XM32T77B3W000077*1,46.11209,8.29247
AVAILABLE,IT*ENX*E18XM32T77B3W000077*2,46.11209,8.29247
AVAILABLE,IT*ENX*E18XM32T77B3W000077*3,46.11209,8.29247
AVAILABLE,IT*ENX*E18XM32T77B3W000078*1,45.407336,10.840265
AVAILABLE,IT*ENX*E18XM32T77B3W000078*2,45.407336,10.840265
AVAILABLE,IT*ENX*E18XM32T77B3W000078*3,45.407336,10.840265
OUTOFORDER,IT*ENX*E18XM32T77B3W000079*1,39.429816,16.226349
OUTOFORDER,IT*ENX*E18XM32T77B3W000079*2,39.429816,16.226349
OUTOFORDER,IT*ENX*E18XM32T77B3W000079*3,39.429816,16.226349
CHARGING,IT*ENX*E18XM32T77B3W000080*1,39.339913,16.24587
OUTOFORDER,IT*ENX*E18XM32T77B3W000080*2,39.339913,16.24587
AVAILABLE,IT*ENX*E18XM32T77B3W000080*3,39.339913,16.24587
OUTOFORDER,IT*ENX*E18XM32T77B3W000081*1,41.754436,12.987724
OUTOFORDER,IT*ENX*E18XM32T77B3W000081*2,41.754436,12.987724
OUTOFORDER,IT*ENX*E18XM32T77B3W000081*3,41.754436,12.987724
AVAILABLE,IT*ENX*E18XM32T77B3W000082*1,45.318001,8.02986
AVAILABLE,IT*ENX*E18XM32T77B3W000082*2,45.318001,8.02986
AVAILABLE,IT*ENX*E18XM32T77B3W000082*3,45.318001,8.02986
AVAILABLE,IT*ENX*E18XM32T77B3W000083*1,41.488663,13.844775
AVAILABLE,IT*ENX*E18XM32T77B3W000083*2,41.488663,13.844775
AVAILABLE,IT*ENX*E18XM32T77B3W000083*3,41.488663,13.844775
AVAILABLE,IT*ENX*E18XM32T77B3W000084*1,45.098335,7.362845
AVAILABLE,IT*ENX*E18XM32T77B3W000084*2,45.098335,7.362845
CHARGING,IT*ENX*E18XM32T77B3W000084*3,45.098335,7.362845
AVAILABLE,IT*ENX*E18XM32T77B3W000085*1,45.488302,12.254815
AVAILABLE,IT*ENX*E18XM32T77B3W000085*2,45.488302,12.254815
AVAILABLE,IT*ENX*E18XM32T77B3W000085*3,45.488302,12.254815
CHARGING,IT*ENX*E18XM32T77B3W000086*1,45.645551,9.935935
OUTOFORDER,IT*ENX*E18XM32T77B3W000086*2,45.645551,9.935935
AVAILABLE,IT*ENX*E18XM32T77B3W000086*3,45.645551,9.935935
OUTOFORDER,IT*ENX*E18XM32T77B3W000087*1,41.82414,12.46599
OUTOFORDER,IT*ENX*E18XM32T77B3W000087*2,41.82414,12.46599
OUTOFORDER,IT*ENX*E18XM32T77B3W000087*3,41.82414,12.46599
AVAILABLE,IT*ENX*E18XM32T77B3W000088*1,45.658571,13.830069
AVAILABLE,IT*ENX*E18XM32T77B3W000088*2,45.658571,13.830069
CHARGING,IT*ENX*E18XM32T77B3W000088*3,45.658571,13.830069
AVAILABLE,IT*ENX*E18XM32T77B3W000089*1,42.084554,11.803318
AVAILABLE,IT*ENX*E18XM32T77B3W000089*2,42.084554,11.803318
CHARGING,IT*ENX*E18XM32T77B3W000089*3,42.084554,11.803318
CHARGING,IT*ENX*E18XM32T77B3W000090*1,43.929095,10.901244
OUTOFORDER,IT*ENX*E18XM32T77B3W000090*2,43.929095,10.901244
AVAILABLE,IT*ENX*E18XM32T77B3W000090*3,43.929095,10.901244
CHARGING,IT*ENX*E18XM32T77B3W000091*1,43.861589,10.766804
OUTOFORDER,IT*ENX*E18XM32T77B3W000091*2,43.861589,10.766804
CHARGING,IT*ENX*E18XM32T77B3W000091*3,43.861589,10.766804
AVAILABLE,IT*ENX*E18XM32T77B3W000093*1,45.151405,9.996798
AVAILABLE,IT*ENX*E18XM32T77B3W000093*2,45.151405,9.996798
CHARGING,IT*ENX*E18XM32T77B3W000093*3,45.151405,9.996798
AVAILABLE,IT*ENX*E18XM32T77B3W000094*1,43.331311,13.430393
AVAILABLE,IT*ENX*E18XM32T77B3W000094*2,43.331311,13.430393
AVAILABLE,IT*ENX*E18XM32T77B3W000094*3,43.331311,13.430393
AVAILABLE,IT*ENX*E18XM32T77B3W000095*1,43.84836,10.472758
AVAILABLE,IT*ENX*E18XM32T77B3W000095*2,43.84836,10.472758
AVAILABLE,IT*ENX*E18XM32T77B3W000095*3,43.84836,10.472758
AVAILABLE,IT*ENX*E18XM32T77B3W000096*1,43.765779,11.19813
AVAILABLE,IT*ENX*E18XM32T77B3W000096*2,43.765779,11.19813
AVAILABLE,IT*ENX*E18XM32T77B3W000096*3,43.765779,11.19813
AVAILABLE,IT*ENX*E18XM32T77B3W000097*1,43.607851,13.3641
AVAILABLE,IT*ENX*E18XM32T77B3W000097*2,43.607851,13.3641
OUTOFORDER,IT*ENX*E18XM32T77B3W000097*3,43.607851,13.3641
AVAILABLE,IT*ENX*E18XM32T77B3W000098*1,45.917667,11.034833
AVAILABLE,IT*ENX*E18XM32T77B3W000098*2,45.917667,11.034833
CHARGING,IT*ENX*E18XM32T77B3W000098*3,45.917667,11.034833
CHARGING,IT*ENX*E18XM32T77B3W000099*1,40.841393,14.300354
OUTOFORDER,IT*ENX*E18XM32T77B3W000099*2,40.841393,14.300354
AVAILABLE,IT*ENX*E18XM32T77B3W000099*3,40.841393,14.300354
AVAILABLE,IT*ENX*E18XM32T77B3W000100*1,40.841405,14.300306
AVAILABLE,IT*ENX*E18XM32T77B3W000100*2,40.841405,14.300306
AVAILABLE,IT*ENX*E18XM32T77B3W000100*3,40.841405,14.300306
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00005*1,43.795212,11.197092
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00005*2,43.795212,11.197092
AVAILABLE,IT*ENX*E18XP22T3BB1AF00008*1,43.80106,11.199783
AVAILABLE,IT*ENX*E18XP22T3BB1AF00008*2,43.80106,11.199783
AVAILABLE,IT*ENX*E18XP22T3BB1AF00009*1,42.786944,11.0975
AVAILABLE,IT*ENX*E18XP22T3BB1AF00009*2,42.786944,11.0975
AVAILABLE,IT*ENX*E18XP22T3BB1AF00010*1,39.811066,8.917802
AVAILABLE,IT*ENX*E18XP22T3BB1AF00010*2,39.811066,8.917802
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00012*1,37.353946,13.61952
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00012*2,37.353946,13.61952
AVAILABLE,IT*ENX*E18XP22T3BB1AF00013*1,41.909326,12.522014
AVAILABLE,IT*ENX*E18XP22T3BB1AF00013*2,41.909326,12.522014
AVAILABLE,IT*ENX*E18XP22T3BB1AF00014*1,38.13317,13.3099
AVAILABLE,IT*ENX*E18XP22T3BB1AF00014*2,38.13317,13.3099
AVAILABLE,IT*ENX*E18XP22T3BB1AF00015*1,41.881828,12.566127
AVAILABLE,IT*ENX*E18XP22T3BB1AF00015*2,41.881828,12.566127
AVAILABLE,IT*ENX*E18XP22T3BB1AF00016*1,38.133172,13.309958
AVAILABLE,IT*ENX*E18XP22T3BB1AF00016*2,38.133172,13.309958
AVAILABLE,IT*ENX*E18XP22T3BB1AF00018*1,41.861952,12.551816
AVAILABLE,IT*ENX*E18XP22T3BB1AF00018*2,41.861952,12.551816
AVAILABLE,IT*ENX*E18XP22T3BB1AF00019*1,38.90865,16.316685
AVAILABLE,IT*ENX*E18XP22T3BB1AF00019*2,38.90865,16.316685
AVAILABLE,IT*ENX*E18XP22T3BB1AF00020*1,41.90777,12.516794
AVAILABLE,IT*ENX*E18XP22T3BB1AF00020*2,41.90777,12.516794
AVAILABLE,IT*ENX*E18XP22T3BB1AF00021*1,43.773055,11.263333
AVAILABLE,IT*ENX*E18XP22T3BB1AF00021*2,43.773055,11.263333
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00022*1,43.788611,11.239444
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00022*2,43.788611,11.239444
AVAILABLE,IT*ENX*E18XP22T3BB1AF00023*1,43.773056,11.263333
AVAILABLE,IT*ENX*E18XP22T3BB1AF00023*2,43.773056,11.263333
AVAILABLE,IT*ENX*E18XP22T3BB1AF00024*1,43.786389,11.237777
AVAILABLE,IT*ENX*E18XP22T3BB1AF00024*2,43.786389,11.237777
AVAILABLE,IT*ENX*E18XP22T3BB1AF00025*1,41.90695,12.456717
AVAILABLE,IT*ENX*E18XP22T3BB1AF00025*2,41.90695,12.456717
AVAILABLE,IT*ENX*E18XP22T3BB1AF00027*1,42.7132,13.9075
AVAILABLE,IT*ENX*E18XP22T3BB1AF00027*2,42.7132,13.9075
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00039*1,40.649018,14.839346
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00039*2,40.649018,14.839346
CHARGING,IT*ENX*E18XP22T3BB1AF00041*1,41.866904,12.487094
AVAILABLE,IT*ENX*E18XP22T3BB1AF00041*2,41.866904,12.487094
AVAILABLE,IT*ENX*E18XP22T3BB1AF00043*1,41.093453,16.798374
AVAILABLE,IT*ENX*E18XP22T3BB1AF00043*2,41.093453,16.798374
AVAILABLE,IT*ENX*E18XP22T3BB1AF00051*1,42.101732,13.876564
AVAILABLE,IT*ENX*E18XP22T3BB1AF00051*2,42.101732,13.876564
AVAILABLE,IT*ENX*E18XP22T3BB1AF00052*1,41.943316,12.506572
AVAILABLE,IT*ENX*E18XP22T3BB1AF00052*2,41.943316,12.506572
AVAILABLE,IT*ENX*E18XP22T3BB1AF00053*1,41.855659,12.375718
AVAILABLE,IT*ENX*E18XP22T3BB1AF00053*2,41.855659,12.375718
AVAILABLE,IT*ENX*E18XP22T3BB1AF00054*1,41.807779,12.455423
AVAILABLE,IT*ENX*E18XP22T3BB1AF00054*2,41.807779,12.455423
AVAILABLE,IT*ENX*E18XP22T3BB1AF00055*1,41.855667,12.375713
AVAILABLE,IT*ENX*E18XP22T3BB1AF00055*2,41.855667,12.375713
AVAILABLE,IT*ENX*E18XP22T3BB1AF00056*1,41.921381,12.484845
AVAILABLE,IT*ENX*E18XP22T3BB1AF00056*2,41.921381,12.484845
AVAILABLE,IT*ENX*E18XP22T3BB1AF00057*1,41.866115,12.447981
AVAILABLE,IT*ENX*E18XP22T3BB1AF00057*2,41.866115,12.447981
AVAILABLE,IT*ENX*E18XP22T3BB1AF00058*1,41.882504,12.567181
AVAILABLE,IT*ENX*E18XP22T3BB1AF00058*2,41.882504,12.567181
CHARGING,IT*ENX*E18XP22T3BB1AF00060*1,41.888217,12.495433
AVAILABLE,IT*ENX*E18XP22T3BB1AF00060*2,41.888217,12.495433
AVAILABLE,IT*ENX*E18XP22T3BB1AF00061*1,41.938457,12.441707
AVAILABLE,IT*ENX*E18XP22T3BB1AF00061*2,41.938457,12.441707
AVAILABLE,IT*ENX*E18XP22T3BB1AF00063*1,43.769509,11.193929
AVAILABLE,IT*ENX*E18XP22T3BB1AF00063*2,43.769509,11.193929
AVAILABLE,IT*ENX*E18XP22T3BB1AF00065*1,41.887925,12.495011
AVAILABLE,IT*ENX*E18XP22T3BB1AF00065*2,41.887925,12.495011
AVAILABLE,IT*ENX*E18XP22T3BB1AF00066*1,41.865412,12.496068
AVAILABLE,IT*ENX*E18XP22T3BB1AF00066*2,41.865412,12.496068
AVAILABLE,IT*ENX*E18XP22T3BB1AF00067*1,41.893733,12.51505
AVAILABLE,IT*ENX*E18XP22T3BB1AF00067*2,41.893733,12.51505
AVAILABLE,IT*ENX*E18XP22T3BB1AF00068*1,41.879341,12.450716
AVAILABLE,IT*ENX*E18XP22T3BB1AF00068*2,41.879341,12.450716
AVAILABLE,IT*ENX*E18XP22T3BB1AF00069*1,41.865412,12.496068
AVAILABLE,IT*ENX*E18XP22T3BB1AF00069*2,41.865412,12.496068
AVAILABLE,IT*ENX*E18XP22T3BB1AF00070*1,41.860954,12.552906
AVAILABLE,IT*ENX*E18XP22T3BB1AF00070*2,41.860954,12.552906
AVAILABLE,IT*ENX*E18XP22T3BB1AF00071*1,41.893734,12.515055
AVAILABLE,IT*ENX*E18XP22T3BB1AF00071*2,41.893734,12.515055
AVAILABLE,IT*ENX*E18XP22T3BB1AF00072*1,41.856582,12.452462
AVAILABLE,IT*ENX*E18XP22T3BB1AF00072*2,41.856582,12.452462
AVAILABLE,IT*ENX*E18XP22T3BB1AF00073*1,41.843567,12.458303
AVAILABLE,IT*ENX*E18XP22T3BB1AF00073*2,41.843567,12.458303
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00074*1,43.766667,11.272778
OUTOFORDER,IT*ENX*E18XP22T3BB1AF00074*2,43.766667,11.272778
AVAILABLE,IT*ENX*E18XP22T3BB1AF00075*1,41.929545,12.524131
AVAILABLE,IT*ENX*E18XP22T3BB1AF00075*2,41.929545,12.524131
AVAILABLE,IT*ENX*E18XP22T3BB1AF00076*1,41.9281,12.523396
AVAILABLE,IT*ENX*E18XP22T3BB1AF00076*2,41.9281,12.523396
AVAILABLE,IT*ENX*E18XP22T3BB1AF00077*1,41.93352,12.52066
AVAILABLE,IT*ENX*E18XP22T3BB1AF00077*2,41.93352,12.52066
CHARGING,IT*ENX*E18XP22T3BB1AF00079*1,41.943316,12.506572
AVAILABLE,IT*ENX*E18XP22T3BB1AF00079*2,41.943316,12.506572
AVAILABLE,IT*ENX*E18XP22T3BB1AF00080*1,39.364371,16.257345
AVAILABLE,IT*ENX*E18XP22T3BB1AF00080*2,39.364371,16.257345
AVAILABLE,IT*ENX*E18XP22T3BB1U000001*1,44.8251,10.211
AVAILABLE,IT*ENX*E18XP22T3BB1U000001*2,44.8251,10.211
CHARGING,IT*ENX*E18XP22T3BB1U000002*1,38.150792,13.081506
AVAILABLE,IT*ENX*E18XP22T3BB1U000002*2,38.150792,13.081506
CHARGING,IT*ENX*E18XP22T3BB1U000011*1,37.505117,15.087563
OUTOFORDER,IT*ENX*E18XP22T3BB1U000011*2,37.505117,15.087563
AVAILABLE,IT*ENX*E18XP22T3BB1U000015*1,40.406883,15.578833
AVAILABLE,IT*ENX*E18XP22T3BB1U000015*2,40.406883,15.578833
AVAILABLE,IT*ENX*E18XP22T3BB1U000016*1,45.572437,8.551649
AVAILABLE,IT*ENX*E18XP22T3BB1U000016*2,45.572437,8.551649
AVAILABLE,IT*ENX*E18XP22T3BB1U000019*1,43.726131,10.945915
AVAILABLE,IT*ENX*E18XP22T3BB1U000019*2,43.726131,10.945915
AVAILABLE,IT*ENX*E18XP22T3BB1U000020*1,43.783086,10.925697
AVAILABLE,IT*ENX*E18XP22T3BB1U000020*2,43.783086,10.925697
AVAILABLE,IT*ENX*E18XP22T3BB1U000021*1,43.728068,10.944027
AVAILABLE,IT*ENX*E18XP22T3BB1U000021*2,43.728068,10.944027
AVAILABLE,IT*ENX*E18XP22T3BB1U000022*1,43.726293,10.939757
AVAILABLE,IT*ENX*E18XP22T3BB1U000022*2,43.726293,10.939757
AVAILABLE,IT*ENX*E18XP22T3BB1U000023*1,43.927149,10.91662
AVAILABLE,IT*ENX*E18XP22T3BB1U000023*2,43.927149,10.91662
AVAILABLE,IT*ENX*E18XP22T3BB1U000024*1,43.943381,10.308217
AVAILABLE,IT*ENX*E18XP22T3BB1U000024*2,43.943381,10.308217
AVAILABLE,IT*ENX*E18XP22T3BB1U000028*1,43.909757,10.530684
AVAILABLE,IT*ENX*E18XP22T3BB1U000028*2,43.909757,10.530684
INOPERATIVE,IT*ENX*E18XP22T3BB1U000029*1,43.831037,10.498307
INOPERATIVE,IT*ENX*E18XP22T3BB1U000029*2,43.831037,10.498307
AVAILABLE,IT*ENX*E18XP22T3BB1U000032*1,43.840926,10.469536
AVAILABLE,IT*ENX*E18XP22T3BB1U000032*2,43.840926,10.469536
AVAILABLE,IT*ENX*E18XP22T3BB1U000033*1,45.459557,8.627334
AVAILABLE,IT*ENX*E18XP22T3BB1U000033*2,45.459557,8.627334
AVAILABLE,IT*ENX*E18XP22T3BB1U000034*1,44.420847,12.151514
AVAILABLE,IT*ENX*E18XP22T3BB1U000034*2,44.420847,12.151514
AVAILABLE,IT*ENX*E18XP22T3BB1U000035*1,45.486254,8.496392
AVAILABLE,IT*ENX*E18XP22T3BB1U000035*2,45.486254,8.496392
OUTOFORDER,IT*ENX*E18XP22T3BB1U000045*1,38.139352,13.34957
OUTOFORDER,IT*ENX*E18XP22T3BB1U000045*2,38.139352,13.34957
OUTOFORDER,IT*ENX*E18XP22T3BB1U000051*1,38.139377,13.349478
OUTOFORDER,IT*ENX*E18XP22T3BB1U000051*2,38.139377,13.349478
AVAILABLE,IT*ENX*E18XP22T3BB1U000052*1,45.507698,12.227841
AVAILABLE,IT*ENX*E18XP22T3BB1U000052*2,45.507698,12.227841
AVAILABLE,IT*ENX*E18XP22T3BB1U000055*1,41.871913,12.456425
AVAILABLE,IT*ENX*E18XP22T3BB1U000055*2,41.871913,12.456425
AVAILABLE,IT*ENX*E18XP22T3BB1U000057*1,41.981339,12.621119
AVAILABLE,IT*ENX*E18XP22T3BB1U000057*2,41.981339,12.621119
AVAILABLE,IT*ENX*E18XP22T3BB1U000060*1,41.972498,12.71522
OUTOFORDER,IT*ENX*E18XP22T3BB1U000060*2,41.972498,12.71522
AVAILABLE,IT*ENX*E18XP22T3BB1U000061*1,41.992787,12.619278
AVAILABLE,IT*ENX*E18XP22T3BB1U000061*2,41.992787,12.619278
AVAILABLE,IT*ENX*E18XP22T3BB1U000067*1,45.397294,8.722339
AVAILABLE,IT*ENX*E18XP22T3BB1U000067*2,45.397294,8.722339
AVAILABLE,IT*ENX*E18XP22T3BB1U000072*1,37.973339,12.957103
AVAILABLE,IT*ENX*E18XP22T3BB1U000072*2,37.973339,12.957103
OUTOFORDER,IT*ENX*E18XP22T3BB1U000073*1,37.850762,15.279642
OUTOFORDER,IT*ENX*E18XP22T3BB1U000073*2,37.850762,15.279642
AVAILABLE,IT*ENX*E18XP22T3BB1U000074*1,37.85091,15.279645
OUTOFORDER,IT*ENX*E18XP22T3BB1U000074*2,37.85091,15.279645
AVAILABLE,IT*ENX*E18XP22T3BB1U000075*1,37.850734,15.279824
AVAILABLE,IT*ENX*E18XP22T3BB1U000075*2,37.850734,15.279824
AVAILABLE,IT*ENX*E18XP22T3BB1U000078*1,37.677101,12.796047
AVAILABLE,IT*ENX*E18XP22T3BB1U000078*2,37.677101,12.796047
AVAILABLE,IT*ENX*E18XP22T3BB1U000079*1,37.66755,12.814903
AVAILABLE,IT*ENX*E18XP22T3BB1U000079*2,37.66755,12.814903
AVAILABLE,IT*ENX*E18XP22T3BB1U000086*1,43.71768,11.45088
AVAILABLE,IT*ENX*E18XP22T3BB1U000086*2,43.71768,11.45088
AVAILABLE,IT*ENX*E18XP22T3BB1U000088*1,43.905048,10.261945
AVAILABLE,IT*ENX*E18XP22T3BB1U000088*2,43.905048,10.261945
AVAILABLE,IT*ENX*E18XP22T3BB1U000090*1,36.854492,14.762133
AVAILABLE,IT*ENX*E18XP22T3BB1U000090*2,36.854492,14.762133
OUTOFORDER,IT*ENX*E18XP22T3BB1U000092*1,37.084351,15.265673
OUTOFORDER,IT*ENX*E18XP22T3BB1U000092*2,37.084351,15.265673
AVAILABLE,IT*ENX*E18XP22T3BB4U000002*1,45.718193,9.579474
AVAILABLE,IT*ENX*E18XP22T3BB4U000002*2,45.718193,9.579474
CHARGING,IT*ENX*E18XP22T3BB4U000003*1,45.514251,9.588888
CHARGING,IT*ENX*E18XP22T3BB4U000003*2,45.514251,9.588888
AVAILABLE,IT*ENX*E18XP22T3BB4U000004*1,45.789623,8.874088
AVAILABLE,IT*ENX*E18XP22T3BB4U000004*2,45.789623,8.874088
OUTOFORDER,IT*ENX*E18XP22T3BB4U000005*1,45.71313,9.581392
OUTOFORDER,IT*ENX*E18XP22T3BB4U000005*2,45.71313,9.581392
OUTOFORDER,IT*ENX*E18XP22T3BB4U000007*1,45.519859,9.596807
OUTOFORDER,IT*ENX*E18XP22T3BB4U000007*2,45.519859,9.596807
AVAILABLE,IT*ENX*E18XP22T3BB4U000009*1,39.686901,8.646213
AVAILABLE,IT*ENX*E18XP22T3BB4U000009*2,39.686901,8.646213
AVAILABLE,IT*ENX*E18XP22T3BB4U000013*1,44.466557,8.905432
AVAILABLE,IT*ENX*E18XP22T3BB4U000013*2,44.466557,8.905432
AVAILABLE,IT*ENX*E18XP22T3BB4U000015*1,41.871038,12.487111
AVAILABLE,IT*ENX*E18XP22T3BB4U000015*2,41.871038,12.487111
AVAILABLE,IT*ENX*E18XP22T3BB4U000021*1,39.684944,8.646333
